title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
GARP: Growth ETF With A Solid Track Record,iShares MSCI USA Quality GARP ETF holds 135 growth stocks weighted based on value and quality. Read the full ETF analysis and more like it here on Seeking Alpha.,https://finnhub.io/api/news?id=effd3783a0b241fa2ff614b4a6737f5f25dd55a40fa870fdf54248400d4f340f,SeekingAlpha,2025-06-02 17:20:27,finnhub,GARP: Growth ETF With A Solid Track Record. iShares MSCI USA Quality GARP ETF holds 135 growth stocks weighted based on value and quality. Read the full ETF analysis and more like it here on Seeking Alpha.,0.9999971389770508,2.838651425918215e-06,3.3426978518491524e-08
Apple challenges 'unreasonable' EU order to open up to rivals,"Apple has submitted a legal challenge to an EU order to open up its closed ecosystem to rivals such as Meta and Alphabet's Google, saying the demands are unreasonable and hamper innovation.  The European Commission had in March detailed how Apple must comply with the Digital Markets Act, which aims to rein in the power of Big Tech.  Apple said the EU's interoperability requirements create ""a process that is unreasonable, costly, and stifles innovation"".",https://finnhub.io/api/news?id=87779fa294080df359024b36a3f8952e23d8e1e7af6485dde7281b8b6ab5aaef,Yahoo,2025-06-02 15:19:03,finnhub,"Apple challenges 'unreasonable' EU order to open up to rivals. Apple has submitted a legal challenge to an EU order to open up its closed ecosystem to rivals such as Meta and Alphabet's Google, saying the demands are unreasonable and hamper innovation.  The European Commission had in March detailed how Apple must comply with the Digital Markets Act, which aims to rein in the power of Big Tech.  Apple said the EU's interoperability requirements create ""a process that is unreasonable, costly, and stifles innovation"".",0.00180412782356143,0.1514056771993637,0.8467902541160583
Market Chatter: Apple Challenging EU Order to Improve Compatibility With Other Firms' Products,Apple (AAPL) is challenging an order from the EU's antitrust regulator on how it needs to make its i,https://finnhub.io/api/news?id=bd3b55290a824d1dd4bd77ef46eb4c80ac1a817700b8d5a3fa9ae6b976e36c1b,Yahoo,2025-06-02 13:30:37,finnhub,Market Chatter: Apple Challenging EU Order to Improve Compatibility With Other Firms' Products. Apple (AAPL) is challenging an order from the EU's antitrust regulator on how it needs to make its i,5.6290456996066496e-05,0.0003089003439527005,0.9996347427368164
Apple WWDC Is Coming. What ‘Low Investor Expectations’ Mean for the Stock.,"While a much-awaited AI update has been delayed at Apple, Citi analysts remain bullish on the company’s competitive positioning.",https://finnhub.io/api/news?id=57071fdd6759e366574ee4e239e9fb380dafff1ab247a17c79561d5cb0fa5d09,Yahoo,2025-06-02 12:31:00,finnhub,"Apple WWDC Is Coming. What ‘Low Investor Expectations’ Mean for the Stock.. While a much-awaited AI update has been delayed at Apple, Citi analysts remain bullish on the company’s competitive positioning.",0.9999998807907104,3.7046653744710056e-08,1.0647910642092029e-07
Are Hedge Funds Warming Up To Google Stock Amid Magnificent Seven Upheaval?,Here's what fundamental and technical analysis says about Google stock as generative AI presents new opportunities and risks for GOOGL stock.,https://finnhub.io/api/news?id=90d39cde39b9e8f761e788a9e47cca7c93f0b20f6ab51faffa7e3b0c877685c7,Yahoo,2025-06-02 12:20:45,finnhub,Are Hedge Funds Warming Up To Google Stock Amid Magnificent Seven Upheaval?. Here's what fundamental and technical analysis says about Google stock as generative AI presents new opportunities and risks for GOOGL stock.,0.9949004054069519,0.00037680150126107037,0.004722881130874157
"Apple (AAPL) Could Gain From Tariff Shake-Up, iPhone and AI Bets Drive Optimism",Apple holds $215 target; tariff shifts seen as cushion.,https://finnhub.io/api/news?id=dc141933df9dde243a9d1fc37f731adea02adea821e2e8b2e4f73e1299f75231,Yahoo,2025-06-02 10:56:53,finnhub,"Apple (AAPL) Could Gain From Tariff Shake-Up, iPhone and AI Bets Drive Optimism. Apple holds $215 target; tariff shifts seen as cushion.",0.9999972581863403,2.3443737973138923e-06,4.1570550024516706e-07
Apple: Berkshire Hathaway Offers Attractive Indirect Ownership,Discover why AAPL remains a strong hold and how BRK offers indirect Apple ownership with an attractive P/E. Explore our SOTP analysis for key insights.,https://finnhub.io/api/news?id=7722280a7b77f64dbcf5214cb5bbfe9e8f81a2a3e2763f1882714762ff22298b,SeekingAlpha,2025-06-02 09:59:22,finnhub,Apple: Berkshire Hathaway Offers Attractive Indirect Ownership. Discover why AAPL remains a strong hold and how BRK offers indirect Apple ownership with an attractive P/E. Explore our SOTP analysis for key insights.,0.9999998807907104,1.2168277407909045e-07,8.453944211339603e-09
Apple Challenges EU Order to Increase Compatibility with Rivals’ Products,A company spokesperson called the rules deeply flawed and added that the order obliges Apple to share sensitive information with rivals and poses security risks to European customers.,https://finnhub.io/api/news?id=ba92d0488be438f1764a7e8ce1eca7e6f0e647841b1027e13ee7629967b8b013,Yahoo,2025-06-02 09:24:00,finnhub,Apple Challenges EU Order to Increase Compatibility with Rivals’ Products. A company spokesperson called the rules deeply flawed and added that the order obliges Apple to share sensitive information with rivals and poses security risks to European customers.,4.395565611048369e-06,5.283766768116038e-06,0.9999903440475464
3 Tech Stocks You Can Buy and Hold for the Next Decade,"Nvidia, Meta, and Palo Alto Networks are all sound long-term investments.",https://finnhub.io/api/news?id=6c8bea8305795f21c3bcd3f87fd448f98cb5ea5eb393d4092ae16ad7c503f93f,Yahoo,2025-06-02 08:37:00,finnhub,"3 Tech Stocks You Can Buy and Hold for the Next Decade. Nvidia, Meta, and Palo Alto Networks are all sound long-term investments.",0.4157882332801819,0.5839587450027466,0.00025307355099357665
Apple Challenges EU Order to Increase Compatibility with Rivals' Products -- Update,By Edith Hancock Apple is challenging an order from the European Union's antitrust watchdog specifying how it needs to make its iOS operating system more compatible with rival tech companies'...,https://finnhub.io/api/news?id=bf0995bdd53a67f7ac6490e7f28e38ea169d0bd74d17f0fb4f5b1226733ffb8c,Finnhub,2025-06-02 08:17:07,finnhub,Apple Challenges EU Order to Increase Compatibility with Rivals' Products -- Update. By Edith Hancock Apple is challenging an order from the European Union's antitrust watchdog specifying how it needs to make its iOS operating system more compatible with rival tech companies'...,7.629619358340278e-05,0.0001574555062688887,0.9997662901878357
Apple Challenges EU Order to Increase Compatibility with Rivals' Products,By Edith Hancock Apple is challenging an order from the European Union's antitrust watchdog specifying how it needs to make its iOS operating system more compatible with rival tech...,https://finnhub.io/api/news?id=ae738d7fe8a0e9c59b7d7fcdb5efe012418624395b7298af84b858b2d47434d2,Finnhub,2025-06-02 05:19:08,finnhub,Apple Challenges EU Order to Increase Compatibility with Rivals' Products. By Edith Hancock Apple is challenging an order from the European Union's antitrust watchdog specifying how it needs to make its iOS operating system more compatible with rival tech...,7.95636951806955e-05,0.00016187940491363406,0.9997585415840149
Apple-App Store in the U.S. facilitated over $400 billion in developer billings and sales in 2024,"For more than 90 percent of billings and sales facilitated by the App Store, developers did not pay any commission to Apple.Earnings of U.S. developers more than doubled in the last five yearsApple...",https://finnhub.io/api/news?id=997ffd28cd05d422d44c99c9e61abaafe13ad619742b66196267c3de88d649b0,Finnhub,2025-06-02 04:43:12,finnhub,"Apple-App Store in the U.S. facilitated over $400 billion in developer billings and sales in 2024. For more than 90 percent of billings and sales facilitated by the App Store, developers did not pay any commission to Apple.Earnings of U.S. developers more than doubled in the last five yearsApple...",0.9999840259552002,1.558768235554453e-05,4.035005076730158e-07
How Trump's trade war is upending the global economy,U.S. President Donald Trump's tariffdecisions since he took office on January 20 have shockedfinancial markets and sent a wave of uncertainty through theglobal economy. Here is a...,https://finnhub.io/api/news?id=ca3fec58c75b379091933bad5777dfff4e8a3ca1eba21d1d49dbd2cde531173d,Finnhub,2025-06-02 02:30:13,finnhub,How Trump's trade war is upending the global economy. U.S. President Donald Trump's tariffdecisions since he took office on January 20 have shockedfinancial markets and sent a wave of uncertainty through theglobal economy. Here is a...,1.0826267953234492e-06,2.8517124519567005e-05,0.9999704360961914
Apple To Appeal EU Requirement To Share Info With Tech Rivals- Axios,June 2 - * APPLE TO APPEAL EU REQUIREMENT TO SHARE INFO WITH TECHRIVALS-AXIOSSource text: https://tinyurl.com/yk8cndedFurther company coverage: ...,https://finnhub.io/api/news?id=19519f0fe4a1f4f328a62c14512d61f82a3a951a6895f4e2923cb61024814bee,Finnhub,2025-06-02 00:38:10,finnhub,Apple To Appeal EU Requirement To Share Info With Tech Rivals- Axios. June 2 - * APPLE TO APPEAL EU REQUIREMENT TO SHARE INFO WITH TECHRIVALS-AXIOSSource text: https://tinyurl.com/yk8cndedFurther company coverage: ...,7.897412433521822e-05,0.9999024868011475,1.8467690097168088e-05
"Stock market today: Dow, S&P 500, Nasdaq futures slip as Wall Street kicks off June after bullish May","US stock futures edged lower Sunday evening, following a bullish May driven by tech optimism and resilient economic data.",https://finnhub.io/api/news?id=fe9602b152d802e9822382e47917b4b871bda2a032950609a688e3c71c39e6d8,Yahoo,2025-06-02 00:06:43,finnhub,"Stock market today: Dow, S&P 500, Nasdaq futures slip as Wall Street kicks off June after bullish May. US stock futures edged lower Sunday evening, following a bullish May driven by tech optimism and resilient economic data.",0.9999552965164185,6.072879386920249e-06,3.863613528665155e-05
Samsung Nears Wide-Ranging Deal With Perplexity for AI Features,"(Bloomberg) -- Samsung Electronics Co. is nearing a wide-ranging deal to invest in Perplexity AI Inc. and put search technology from the artificial intelligence startup at the forefront of the South Korean company’s devices. Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryWhere the Wild Children’s Museums AreThe Economic Benefits of Paying Workers to MoveNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNYC Congestion Toll Brings In $",https://finnhub.io/api/news?id=aeda7ae9270f744876909b61c1b4f04ff558e970b726db4025676c336a32da23,Yahoo,2025-06-01 23:00:00,finnhub,"Samsung Nears Wide-Ranging Deal With Perplexity for AI Features. (Bloomberg) -- Samsung Electronics Co. is nearing a wide-ranging deal to invest in Perplexity AI Inc. and put search technology from the artificial intelligence startup at the forefront of the South Korean company’s devices. Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryWhere the Wild Children’s Museums AreThe Economic Benefits of Paying Workers to MoveNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNYC Congestion Toll Brings In $",0.9928938746452332,0.0071044606156647205,1.6522326404810883e-06
Madison Diversified Income Fund Q1 2025 Investment Strategy Letter,Madison Diversified Income Fund was well positioned for the quarterâs market volatility via a relative underweight to stocks against its long-term 50% portfolio target.,https://finnhub.io/api/news?id=5252f08a9224f0116f37e9823f42fbefe189c7642d622e6e433c49c9ae9f32f2,SeekingAlpha,2025-06-01 22:40:00,finnhub,Madison Diversified Income Fund Q1 2025 Investment Strategy Letter. Madison Diversified Income Fund was well positioned for the quarterâs market volatility via a relative underweight to stocks against its long-term 50% portfolio target.,0.9999998807907104,4.458351909875091e-08,6.589080214780552e-08
Apple Stock: Did President Trump Just Give Investors a Reason to Sell?,"President Trump wants iPhones assembled in the United States, which would be expensive for Apple.  Apple (NASDAQ: AAPL) has optimized its costs through a global manufacturing footprint.  This relationship -- specifically with China -- may be coming to an end if President Donald Trump gets his way.",https://finnhub.io/api/news?id=d0862599ff8534538498a2ba75d6e5f9cb2bfcc6d4e6ede5e71b10d7a4f1f694,Yahoo,2025-06-01 22:15:00,finnhub,"Apple Stock: Did President Trump Just Give Investors a Reason to Sell?. President Trump wants iPhones assembled in the United States, which would be expensive for Apple.  Apple (NASDAQ: AAPL) has optimized its costs through a global manufacturing footprint.  This relationship -- specifically with China -- may be coming to an end if President Donald Trump gets his way.",0.0010535572655498981,0.9265316128730774,0.07241475582122803
Tracking Mario Gabelli's Gabelli Funds 13F Portfolio - Q1 2025 Update,"Discover Gabelli Funds' Q1 2025 portfolio updates: $13.12B value, top holdings, disciplined profit-taking, and a broad, risk-managed investment strategy.",https://finnhub.io/api/news?id=2025f666130384a11306f56e9930a8a85f8b85329a8ff5218858d081f3d4ea58,SeekingAlpha,2025-06-01 19:39:29,finnhub,"Tracking Mario Gabelli's Gabelli Funds 13F Portfolio - Q1 2025 Update. Discover Gabelli Funds' Q1 2025 portfolio updates: $13.12B value, top holdings, disciplined profit-taking, and a broad, risk-managed investment strategy.",0.021415546536445618,0.978581964969635,2.425241973469383e-06
